Desconto,Lucro
0.0,4.32
0.0,16.6
0.1,41.535
0.402,-251.74512
0.0,56.4
0.4,-27.456
0.0,149.72
0.0,10.86
0.17,60.6228
0.1,148.41
0.0,77.52
0.0,74.4
0.1,122.025
0.47,-215.7966
0.0,29.7
0.0,17.1
0.5,-120.465
0.0,287.16
0.0,73.92
0.0,40.44
0.1,-0.108
0.0,39.213
0.5,-145.44
0.15,-7.416
0.1,126.555
0.0,65.31
0.0,90.0
0.0,13.14
0.0,142.2
0.17,74.562
0.1,18.99
0.0,1.8
0.0,8.49
0.0,85.98
0.0,175.68
0.0,30.24
0.25,-66.12
0.0,13.86
0.0,20.61
0.0,49.68
0.0,180.09
0.0,46.2
0.0,64.44
0.1,23.472
0.2,60.392
0.0,13.84
0.0,57.0
0.6,-312.78
0.002,165.5986
0.2,67.4424
0.0,140.88
0.1,-12.084
0.0,2.88
0.0,155.19
0.4,-156.258
0.0,211.68
0.4,-174.752
0.0,174.48
0.0,39.98
0.27,28.4106
0.0,29.61
0.5,-197.34
0.1,35.595
0.0,125.16
0.5,-184.8366
0.1,125.388
0.0,34.02
0.1,111.582
0.0,171.9914
0.2,62.1376
0.1,98.97
0.0,132.5898
0.0,144.0
0.0,27.63
0.0,23.85
0.45,-167.3184
0.0,0.0
0.0,59.04
0.07,57.8298
0.27,4.2606
0.0,85.904
0.0,122.148
0.27,-175.0464
0.0,176.386
0.0,103.818
0.0,108.9
0.0,94.59
0.0,16.47
0.1,5.328
0.0,170.31
0.0,103.04
0.0,82.56
0.0,19.56
0.0,42.93
0.2,17.745
0.0,93.0
0.0,19.44
0.0,142.08
0.5,-69.0
0.27,10.7772
0.2,208.592
0.0,33.8
0.17,23.0886
0.0,106.5
0.0,81.9
0.0,76.44
0.1,140.396
0.0,40.12
0.0,74.975
0.2,27.52
0.1,21.0
0.0,65.07
0.5,-199.617
0.0,68.04
0.15,-12.098
0.0,61.56
0.0,16.7
0.0,107.82
0.0,111.96
0.0,114.24
0.1,-0.024
0.0,35.6796
0.0,75.15
0.2,118.272
0.1,-30.852
0.0,62.321
0.0,59.67
0.0,97.44
0.6,-107.544
0.0,50.8
0.0,37.86
0.15,-6.516
0.0,6.3
0.0,164.94
0.0,41.16
0.2,23.028
0.0,209.34
0.0,109.71
0.1,25.053
0.0,131.76
0.0,29.32
0.2,13.7016
0.0,105.2468
0.0,39.54
0.1,117.96
0.0,49.5552
0.0,39.6
0.2,38.8704
0.0,81.18
0.0,59.4
0.4,-40.044
0.0,160.92
0.0,64.2
0.1,197.244
0.0,76.2525
0.402,-177.40392
0.0,17.694
0.0,33.36
0.0,76.5
0.0,52.65
0.25,-3.8025
0.0,43.8
0.0,185.7
0.0,79.05
0.002,41.55192
0.0,93.15
0.0,93.12
0.0,4.8
0.5,-244.323
0.0,9.9882
0.27,-0.0021
0.6,-378.4
0.0,41.28
0.6,-259.02
0.0,59.76
0.0,112.68
0.1,1.302
0.0,296.91
0.57,-592.146
0.0,31.86
0.4,-31.128
0.0,26.67
0.1,24.525
0.1,213.888
0.1,-4.104
0.0,134.3888
0.002,31.69152
0.2,50.208
0.0,7.29
0.4,55.9986
0.0,85.56
0.17,-60.5598
0.0,127.26
0.15,91.146
0.2,0.0
0.7,-181.458
0.2,0.0
0.0,13.44
0.0,39.9
0.0,78.84
0.0,97.23
0.1,2.922
0.0,10.44
0.57,-550.3596
0.0,207.15
0.0,112.3508
0.0,43.68
0.0,38.85
0.0,158.16
0.4,-24.928
0.0,64.26
0.0,63.06
0.0,45.294
0.2,90.6444
0.002,29.56016
0.1,205.845
0.0,23.2
0.4,31.424
0.27,-2.9886
0.0,182.64
0.7,-1024.548
0.27,13.4715
0.3,-47.1798
0.2,-42.256
0.1,63.162
0.1,123.333
0.0,24.18
0.0,30.48
0.0,3.3
0.0,65.3
0.0,87.2842
0.4,-27.444
0.0,74.34
0.15,25.551
0.1,94.995
0.4,39.348
0.0,97.88
0.2,69.965
0.0,59.16
0.1,42.648
0.0,13.08
0.0,33.0
0.002,50.68776
0.2,8.944
0.0,59.4
0.0,73.56
0.0,460.08
0.5,-216.765
0.35,-392.892
0.0,51.759
0.0,69.2
0.2,68.952
0.2,80.4839
0.7,-281.28
0.1,19.8
0.1,72.648
0.0,107.5
0.0,31.02
0.4,-85.8
0.0,91.8
0.0,86.64
0.2,193.032
0.15,141.915
0.1,46.602
0.5,-18.99
0.0,76.9816
0.0,98.85
0.0,185.4
0.0,9.24
0.1,50.805
0.0,105.15
0.5,-126.9
0.1,82.338
0.0,276.6
0.0,364.8
0.0,81.1734
0.0,66.48
0.0,8.88
0.17,151.0944
0.402,-81.79512
0.4,2.968
0.0,111.75
0.15,133.605
0.0,4.2
0.27,43.0311
0.1,32.55
0.0,72.0
0.15,-68.1525
0.0,43.71
0.0,39.45
0.0,77.7
0.0,139.56
0.0,24.936
0.32,-19.8744
0.0,120.15
0.2,65.9934
0.0,6.8
0.0,28.32
0.2,-126.252
0.0,89.7792
0.0,86.82
0.002,62.1474
0.2,-122.13
0.45,-122.8005
0.0,26.08
0.1,31.149
0.2,-55.3
0.0,145.17
0.5,-109.35
0.1,57.456
0.0,21.0
0.2,-87.6672
0.0,69.1776
0.0,125.94
0.2,8.7052
0.0,80.04
0.0,0.0
0.0,103.26
0.0,56.0547
0.0,140.5482
0.4,3.64
0.1,42.006
0.0,117.32
0.0,182.52
0.1,-34.749
0.0,159.66
0.0,193.8
0.07,125.271
0.15,-44.424
0.4,-14.4
0.17,80.0145
0.15,8.208
0.0,474.0
0.2,30.4776
0.0,155.68
0.6,-373.68
0.0,35.82
0.0,20.7
0.0,55.17
0.0,0.0
0.0,45.78
0.0,173.58
0.3,-5.8346
0.2,-36.4704
0.17,-57.3684
0.3,-93.4724
0.1,77.43
0.0,239.82
0.15,-110.0385
0.5,-20.82
0.4,10.68
0.0,131.91
0.0,113.91
0.0,197.16
0.0,40.68
0.0,71.01
0.0,11.6
0.6,-344.16
0.0,132.72
0.0,88.83
0.3,-131.951
0.0,178.5
0.0,70.74
0.6,-317.016
0.0,42.0355
0.0,45.06
0.4,-136.76
0.0,46.44
0.0,61.389
0.6,-215.52
0.0,7.2
0.0,104.46
0.0,38.52
0.0,64.518
0.27,37.0422
0.2,11.198
0.6,-162.708
0.4,19.8
0.1,183.744
0.4,-63.252
0.37,-210.9972
0.0,5.46
0.0,79.9056
0.0,64.3678
0.2,42.495
0.4,-195.96
0.65,-503.4105
0.0,163.8
0.0,90.96
0.0,67.56
0.0,374.6286
0.0,122.7
0.0,135.3
0.0,0.0
0.4,-49.192
0.0,5.46
0.1,-39.285
0.3,0.0
0.0,103.56
0.0,39.99
0.1,30.654
0.1,-36.015
0.17,-29.1825
0.0,106.53
0.17,-24.615
0.0,51.6
0.0,208.92
0.0,14.22
0.7,-486.54
0.0,94.23
0.0,15.93
0.2,15.9912
0.0,89.3142
0.0,1.92
0.0,104.31
0.6,-154.536
0.0,34.98
0.4,-75.168
0.0,129.3786
0.0,10.68
0.0,141.2
0.47,1.9488
0.4,-300.936
0.3,-34.392
0.0,78.78
0.0,48.9
0.1,67.869
0.2,-50.52
0.15,-32.91
0.2,12.599
0.0,78.12
0.0,178.11
0.1,7.623
0.1,71.796
0.0,92.88
0.002,61.0736
0.1,-33.576
0.4,-102.768
0.1,218.715
0.0,91.7892
0.0,53.07
0.0,87.72
0.0,56.52
0.0,45.6
0.2,40.8006
0.0,45.36
0.0,36.294
0.0,112.62
0.2,-3.396
0.4,-217.584
0.2,-82.884
0.0,70.68
0.0,18.84
0.0,111.8
0.1,24.78
0.0,391.35
0.0,137.4
0.0,6.9
0.0,253.4
0.1,31.968
0.1,50.1
0.0,132.12
0.0,57.72
0.0,83.91
0.0,29.88
0.1,149.337
0.0,301.968
0.0,34.9825
0.0,203.58
0.5,-255.78
0.0,98.37
0.07,142.8786
0.4,-45.396
0.0,25.05
0.0,102.06
0.0,134.5302
0.002,104.9508
0.4,-198.1
0.0,34.26
0.0,93.6
0.0,21.96
0.3,0.0
0.0,44.6
0.2,-60.606
0.0,90.2871
0.7,-357.618
0.0,25.92
0.0,95.04
0.5,-140.58
0.3,-70.1043
0.002,76.03164
0.0,66.3
0.0,12.098
0.4,-24.324
0.3,0.0
0.4,-93.2316
0.0,24.16
0.0,81.12
0.15,82.4775
0.35,-56.5245
0.0,63.57
0.0,41.91
0.0,89.3142
0.1,215.865
0.0,224.28
0.1,-5.856
0.0,71.4
0.0,74.46
0.5,-263.4
0.0,116.52
0.2,48.96
0.0,225.9
0.0,146.97
0.0,12.24
0.0,232.11
0.7,-437.68
0.1,41.988
0.1,143.91
0.0,219.4416
0.0,107.76
0.2,50.856
0.35,-95.934
0.0,93.15
0.0,145.134
0.0,99.12
0.0,114.24
0.0,58.14
0.0,42.6
0.1,64.701
0.4,-17.952
0.0,114.48
0.0,15.78
0.2,22.6764
0.1,56.742
0.3,-39.637
0.0,93.72
0.4,53.532
0.0,28.08
0.07,29.3877
0.45,-420.0
0.0,284.22
0.1,49.122
0.17,-69.81
0.1,50.922
0.2,-22.032
0.0,100.86
0.7,-425.124
0.5,-127.44
0.4,27.264
0.6,-126.408
0.002,144.37608
0.1,89.625
0.0,83.52
0.2,13.7646
0.2,125.848
0.0,88.2
0.1,101.958
0.0,7.14
0.0,78.78
0.0,4.1
0.15,-30.342
0.0,0.0
0.2,-8.204
0.0,6.56
0.0,14.76
0.0,145.53
0.0,104.46
0.0,30.75
0.4,-199.752
0.3,-43.0296
0.0,83.76
0.0,189.56
0.0,77.4
0.0,70.44
0.0,20.5
0.2,30.7168
0.0,0.0
0.1,143.916
0.47,-31.5624
0.0,123.4548
0.0,101.64
0.2,64.7892
0.0,4.2392
0.0,50.04
0.0,60.1412
0.0,30.66
0.1,143.718
0.0,37.44
0.15,52.362
0.0,44.1
0.0,35.88
0.0,73.62
0.0,31.29
0.0,24.72
0.1,5.082
0.0,46.02
0.2,-23.4882
0.2,-15.252
0.0,128.16
0.0,189.4046
0.0,82.98
0.0,49.35
0.0,21.36
0.4,56.376
0.0,207.9
0.0,16.5
0.0,89.55
0.2,71.784
0.0,18.24
0.1,30.372
0.0,64.44
0.0,161.46
0.1,25.677
0.2,14.651
0.0,155.68
0.1,143.16
0.0,61.08
0.0,62.28
0.4,-145.38
0.0,33.2156
0.0,26.0316
0.0,81.78
0.0,181.44
0.6,-137.244
0.4,-72.176
0.1,83.688
0.0,89.32
0.0,18.0
0.2,30.392
0.4,-384.552
0.1,-22.8
0.3,-75.192
0.6,-93.44
0.4,-125.208
0.0,104.4
0.4,-4.9
0.1,75.996
0.0,146.2405
0.0,100.56
0.002,74.57552
0.1,-44.64
0.0,54.0
0.5,0.0
0.002,63.72064
0.07,3.6354
0.0,37.38
0.0,112.68
0.0,76.8
0.0,328.08
0.25,-7.7175
0.0,41.46
0.0,38.08
0.0,55.4
0.5,-316.74
0.0,161.16
0.0,130.62
0.0,40.8
0.07,15.2316
0.0,141.54
0.0,203.58
0.25,29.9475
0.0,85.5
0.0,0.0
0.0,79.5
0.47,-74.7795
0.0,56.3528
0.0,0.0
0.0,57.81
0.0,397.62
0.1,76.176
0.0,40.86
0.0,327.12
0.0,39.78
0.0,5.3898
0.6,-131.496
0.0,43.2
0.0,636.0003
0.0,20.58
0.0,87.84
0.47,-81.8685
0.0,8.28
0.0,4.0
0.0,56.16
0.2,61.536
0.0,39.12
0.1,34.545
0.07,51.012
0.1,87.864
0.0,43.2
0.2,38.844
0.0,164.94
0.0,202.2528
0.6,-197.316
0.002,226.86712
0.1,-22.974
0.0,20.88
0.1,-10.413
0.2,-29.7
0.0,60.39
0.0,65.88
0.0,20.88
0.2,-14.592
0.1,81.9
0.1,137.994
0.2,23.028
0.0,68.31
0.0,88.29
0.45,-117.846
0.1,26.352
0.0,150.984
0.2,23.9984
0.0,35.0973
0.0,24.48
0.0,44.6
0.15,-0.063
0.17,14.0652
0.47,-32.8563
0.0,12.42
0.0,72.0
0.37,-85.128
0.1,255.804
0.35,-333.372
0.1,97.293
0.0,30.45
0.0,7.8
0.1,62.4
0.2,20.064
0.0,174.45
0.5,-173.655
0.1,29.601
0.4,-86.232
0.2,-87.9354
0.4,-104.648
0.0,158.6
0.0,70.4
0.2,107.94
0.4,-170.784
0.0,112.62
0.0,27.0
0.07,72.3234
0.7,-459.858
0.0,24.57
0.0,201.15
0.1,27.222
0.4,-110.34
0.0,92.88
0.1,74.184
0.0,56.8
0.25,59.2275
0.0,3.3
0.1,-7.929
0.4,-369.72
0.3,-18.186
0.2,88.3948
0.1,-9.405
0.5,-65.34
0.0,30.75
0.0,83.97
0.2,14.616
0.4,13.596
0.0,158.88
0.2,-59.136
0.2,8.8784
0.2,-14.5176
0.2,96.884
0.5,-110.91
0.5,-286.65
0.4,-75.72
0.2,38.5722
0.2,27.7158
0.0,118.98
0.0,331.44
0.5,-272.58
0.0,42.54
0.0,113.9886
0.0,147.0896
0.6,-570.048
0.0,39.48
0.0,139.68
0.1,-27.696
0.0,355.5
0.0,33.15
0.0,15.48
0.1,-7.929
0.0,80.838
0.6,-282.072
0.0,16.38
0.0,213.735
0.0,120.9468
0.2,-23.5764
0.0,5.94
0.002,33.33912
0.0,100.62
0.6,-428.736
0.0,54.27
0.0,118.26
0.45,-23.706
0.0,11.52
0.2,36.384
0.002,197.71296
0.17,29.304
0.0,146.76
0.4,-11.08
0.0,58.86
0.0,24.84
0.35,-95.934
0.7,-1031.5385
0.2,2.352
0.0,78.72
0.1,-9.69
0.0,15.3
0.0,53.28
0.4,-245.936
0.1,-10.035
0.0,121.59
0.3,-18.1176
0.7,-169.626
0.0,10.3473
0.0,23.992
0.4,-342.08
0.17,-11.9142
0.0,297.69
0.0,92.3
0.5,-129.99
0.2,31.0688
0.15,121.6125
0.2,84.495
0.0,46.8
0.0,52.08
0.0,107.52
0.0,115.32
0.0,109.88
0.4,-202.98
0.0,250.38
0.0,145.74
0.0,12.24
0.0,5.22
0.1,21.906
0.2,42.8935
0.0,136.28
0.17,-77.484
0.2,95.0968
0.0,0.0
0.27,-20.0664
0.0,113.64
0.0,95.34
0.25,-36.2925
0.2,76.704
0.2,56.196
0.0,57.12
0.0,311.7
0.0,8.58
0.1,44.916
0.1,11.592
0.0,71.46
0.1,60.6
0.0,212.82
0.0,35.04
0.0,159.84
0.1,67.08
0.0,170.5113
0.3,-35.5136
0.0,136.08
0.0,31.23
0.202,-43.07044
0.6,-468.016
0.4,-95.6
0.1,232.083
0.0,236.04
0.6,-280.92
0.0,67.92
0.0,105.3
0.0,181.9818
0.2,30.0768
0.1,11.772
0.0,54.9
0.47,-54.7908
0.0,111.824
0.2,-20.7846
0.0,29.88
0.0,208.08
0.0,30.6
0.15,39.573
0.2,39.6879
0.0,118.3704
0.1,4.947
0.1,42.174
0.0,96.3438
0.0,40.3128
0.0,18.21
0.0,37.2
0.17,10.011
0.6,-119.988
0.0,75.44
0.0,69.18
0.0,67.495
0.5,-73.41
0.1,20.382
0.0,38.94
0.0,97.44
0.37,37.935
0.2,105.6456
0.0,184.26
0.0,85.28
0.002,217.71804
0.0,110.16
0.35,26.766
0.0,61.71
0.0,83.4
0.0,1.5
0.2,-6.098
0.2,22.4082
0.0,205.5
0.2,-78.68
0.1,15.615
0.1,129.003
0.0,88.8
0.0,8.67
0.0,96.3
0.2,33.44
0.1,92.994
0.17,43.5537
0.0,74.55
0.0,33.42
0.0,11.04
0.25,-47.655
0.47,-149.4432
0.0,2.1
0.0,290.43
0.15,-0.09
0.0,11.34
0.2,-39.04
0.1,78.072
0.2,-14.9877
0.0,96.3
0.0,178.318
0.0,40.44
0.0,88.92
0.1,110.421
0.15,-3.879
0.0,29.97
0.0,52.7934
0.0,5.94
0.2,77.672
0.0,53.46
0.1,-7.929
0.0,69.72
0.5,-124.02
0.6,-302.72
0.0,43.38
0.0,79.86
0.15,-0.063
0.2,69.705
0.7,-479.988
0.6,-219.832
0.1,0.882
0.1,106.395
0.0,31.68
0.1,-20.034
0.0,27.82
0.0,86.94
0.3,-119.274
0.0,144.0
0.0,21.72
0.1,-13.68
0.0,27.81
0.0,21.48
0.0,243.0
0.5,-188.7
0.4,-84.512
0.2,-25.9136
0.0,45.72
0.2,-53.796
0.0,78.96
0.5,-272.16
0.1,62.028
0.0,0.0
0.0,11.4
0.0,48.96
0.0,31.5
0.1,33.15
0.1,-5.58
0.1,97.6524
0.1,73.464
0.0,122.7
0.0,86.28
0.2,-31.14
0.2,33.744
0.17,29.664
0.0,89.55
0.0,28.98
0.27,56.517
0.0,160.623
0.0,45.6
0.1,83.7
0.0,70.2
0.1,251.097
0.2,35.6526
0.0,44.4
0.0,131.13
0.0,47.04
0.0,8.4
0.2,13.8528
0.0,21.12
0.4,-63.81
0.1,123.228
0.1,11.808
0.0,105.8316
0.0,102.45
0.0,118.8
0.45,-157.0095
0.0,63.87
0.6,-319.248
0.0,13.72
0.0,106.26
0.1,63.726
0.0,61.38
0.0,93.5948
0.6,-127.32
0.0,59.7
0.2,94.782
0.0,182.82
0.2,31.198
0.0,52.92
0.4,-42.06
0.1,33.948
0.1,-2.907
0.1,12.792
0.0,40.95
0.0,71.88
0.0,17.34
0.0,70.5
0.0,49.4
0.7,-799.568
0.2,-27.372
0.0,1.9
0.002,17.9624
0.5,-25.68
0.0,5.76
0.002,45.76568
0.0,148.05
0.0,29.0325
0.1,1.3098
0.0,5.22
0.07,-5.2002
0.0,85.5
0.2,29.994
0.0,68.976
0.0,140.5957
0.0,0.0
0.0,54.48
0.0,5.4
0.0,12.72
0.0,62.16
0.5,-112.92
0.3,-73.176
0.0,56.76
0.15,74.475
0.27,-15.1398
0.1,-0.162
0.0,3.69
0.0,42.0
0.0,40.86
0.17,-66.0612
0.0,57.36
0.2,124.0
0.4,11.628
0.5,-357.075
0.0,0.96
0.0,34.44
0.6,-303.576
0.0,35.04
0.0,19.98
0.0,142.86
0.6,-989.856
0.0,34.56
0.0,54.6
0.002,43.0208
0.0,11.28
0.17,20.6016
0.0,93.72
0.0,357.15
0.2,27.1032
0.0,198.46
0.0,53.49
0.0,55.4
0.0,0.0
0.002,188.85088
0.5,-69.525
0.0,42.84
0.37,-132.7509
0.0,168.4
0.4,15.488
0.0,61.74
0.1,149.652
0.0,151.52
0.7,-142.912
0.0,4.92
0.15,-92.6475
0.4,-52.216
0.57,-511.4436
0.15,10.4784
0.2,100.1403
0.4,-30.5
0.0,98.28
0.1,224.532
0.5,-41.4
0.0,90.735
0.0,49.28
0.0,50.56
0.2,127.62
0.0,97.38
0.0,122.2936
0.0,81.9
0.0,194.4
0.4,-45.69
0.7,-176.112
0.0,4.86
0.17,447.279
0.0,152.88
0.17,-116.226
0.3,-64.101
0.0,127.05
0.1,24.822
0.0,84.6
0.17,53.3706
0.2,0.0
0.1,148.41
0.0,245.04
0.0,21.9945
0.2,17.994
0.1,80.7772
0.2,161.9919
0.0,82.3
0.0,137.46
0.2,-35.2152
0.0,229.98
0.0,103.2
0.0,73.68
0.45,-15.012
0.17,59.7732
0.0,170.94
0.0,8.25
0.0,179.76
0.2,11.408
0.1,19.953
0.1,49.308
0.0,123.96
0.0,10.89
0.0,120.48
0.0,163.56
0.17,100.5768
0.15,-29.6058
0.5,-225.84
0.0,103.68
0.6,-135.126
0.0,185.52
0.0,9.0
0.0,28.83
0.0,66.36
0.0,18.48
0.0,30.81
0.0,42.8
0.0,40.14
0.0,17.55
0.4,0.0
0.0,58.56
0.5,-129.54
0.1,33.552
0.1,-22.47
0.37,-229.1958
0.0,181.656
0.15,-73.359
0.0,59.4
0.2,12.288
0.0,25.12
0.1,78.03
0.002,113.84896
0.7,-269.6
0.0,133.152
0.2,84.28
0.4,-193.056
0.2,47.0351
0.0,153.4725
0.0,89.55
0.1,-14.556
0.0,88.83
0.0,21.12
0.0,71.88
0.0,53.22
0.0,2.76
0.402,-111.22116
0.2,-42.8967
0.0,113.67
0.0,85.26
0.1,2.274
0.15,40.392
0.1,65.2064
0.0,162.0
0.0,117.9
0.6,-224.756
0.5,-790.35
0.0,173.235
0.4,19.8
0.4,-95.52
0.0,75.24
0.0,82.98
0.0,54.24
0.0,51.15
0.0,58.02
0.0,46.26
0.0,43.8
0.4,-77.796
0.4,-209.688
0.0,178.8
0.0,28.29
0.0,17.91
0.1,95.04
0.4,-62.82
0.0,159.63
0.1,14.982
0.0,6.3
0.3,-77.253
0.0,18.04
0.2,41.06
0.0,5.7
0.1,62.385
0.1,-20.7
0.0,102.96
0.2,23.232
0.1,141.258
0.1,110.997
0.3,-18.1176
0.5,-480.69
0.3,-48.7839
0.0,26.16
0.6,-251.388
0.2,-59.49
0.7,-612.432
0.0,122.52
0.0,47.94
0.0,36.4736
0.0,122.64
0.15,78.96
0.1,13.14
0.47,-142.2006
0.0,22.68
0.0,67.62
0.1,-0.063
0.15,-0.012
0.1,-3.996
0.0,17.28
0.0,61.05
0.4,-75.8304
0.4,-65.16
0.4,-49.356
0.1,50.46
0.2,-9.888
0.5,-87.45
0.002,14.48972
0.0,96.36
0.1,134.364
0.2,-75.5958
0.0,9.0
0.1,84.666
0.17,110.3625
0.0,70.92
0.0,0.0
0.002,65.9344
0.0,63.68
0.0,68.13
0.2,-67.6704
0.7,-170.118
0.0,58.56
0.6,-77.856
0.0,24.0
0.002,137.71024
0.27,-12.8781
0.0,36.15
0.0,0.0
0.0,130.26
0.0,162.12
0.17,29.385
0.0,116.76
0.2,12.936
0.5,-161.875
0.0,17.68
0.1,99.441
0.2,16.6788
0.7,-356.9643
0.0,83.94
0.1,84.399
0.2,78.6828
0.2,-3.86
0.0,88.56
0.1,4.833
0.0,15.6
0.0,5.44
0.1,55.728
0.27,18.2196
0.0,120.48
0.4,-189.8
0.4,-30.744
0.0,59.76
0.2,10.2588
0.0,82.56
0.4,-73.632
0.0,26.24
0.0,4.59
0.0,159.76
0.8,-1181.2824
0.002,188.78508
0.2,41.76
0.0,60.66
0.0,80.4
0.2,45.024
0.1,-8.694
0.0,37.35
0.0,85.2
0.0,10.02
0.0,65.7
0.0,31.88
0.1,115.305
0.0,3.12
0.4,-60.528
0.2,162.484
0.1,90.588
0.17,41.2407
0.0,137.2896
0.002,6.20988
0.2,0.0
0.2,9.102
0.0,66.48
0.0,97.56
0.0,112.77
0.0,138.3
0.0,67.92
0.45,-141.96
0.4,49.764
0.202,-91.04416
0.0,60.2553
0.0,21.72
0.0,292.8
0.5,-133.29
0.0,26.73
0.6,-136.362
0.0,0.0
0.1,-32.208
0.4,-75.168
0.0,50.4
0.0,9.36
0.0,146.7
0.0,17.64
0.1,-8.775
0.1,3.51
0.2,-7.7247
0.3,-22.272
0.0,82.08
0.0,103.8982
0.2,28.4364
0.2,70.128
0.1,67.992
0.17,560.7882
0.0,44.8896
0.2,-18.216
0.2,152.495
0.2,34.536
0.0,70.8
0.0,70.9644
0.0,45.06
0.3,-23.892
0.0,26.7
0.0,126.48
0.0,61.44
0.0,57.87
0.15,-4.8392
0.0,112.788
0.0,92.58
0.0,89.88
0.0,69.12
0.2,8.232
0.6,-56.562
0.4,-78.372
0.0,5.88
0.0,53.07
0.2,75.096
0.0,71.4
0.0,93.44
0.0,18.9
0.45,18.0375
0.0,50.88
0.2,-15.098
0.0,46.9
0.0,46.86
0.0,47.79
0.2,46.225
0.4,7.476
0.2,-57.6312
0.5,-46.56
0.0,146.28
0.15,60.429
0.0,36.09
0.0,54.9
0.2,209.124
0.0,41.2938
0.0,56.9943
0.0,53.28
0.0,3.4092
0.0,21.6
0.2,22.512
0.2,40.6878
0.002,218.20704
0.6,-84.672
0.0,64.98
0.0,4.92
0.0,76.272
0.002,2.91556
0.2,76.6395
0.25,-138.69
0.0,154.8426
0.1,-43.605
0.15,28.3995
0.1,-25.182
0.0,57.84
0.07,194.7945
0.2,84.24
0.0,179.28
0.0,47.6
0.002,327.3408
0.15,86.7375
0.17,-7.9428
0.0,141.03
0.0,103.44
0.0,39.7488
0.0,219.4514
0.0,127.71
0.0,67.8
0.1,-34.173
0.17,105.0426
0.0,71.88
0.4,-20.028
0.0,41.4
0.0,65.88
0.0,209.01
0.7,-320.597
0.7,-575.724
0.1,81.9
0.4,-5.184
0.0,30.48
0.0,65.82
0.0,55.5
0.15,-22.41
0.2,-68.1096
0.5,-242.955
0.1,19.782
0.0,14.82
0.1,31.032
0.0,92.04
0.0,180.96
0.1,175.86
0.32,-14.4588
0.0,123.9
0.4,-66.528
0.0,120.9468
0.0,64.98
0.0,89.28
0.0,11.16
0.17,46.6578
0.0,27.48
0.15,26.6265
0.1,31.491
0.0,17.19
0.0,48.36
0.2,-4.068
0.8,-766.012
0.15,100.23
0.0,14.76
0.0,88.05
0.37,62.208
0.4,-112.041
0.0,85.68
0.2,6.624
0.0,64.44
0.0,45.42
0.2,38.61
0.0,19.74
0.4,-135.028
0.0,65.88
0.0,70.92
0.0,16.35
0.17,-16.41
0.0,31.98
0.0,41.85
0.0,130.41
0.07,65.7999
0.0,91.41
0.17,35.6013
0.6,-202.88
0.1,136.26
0.0,32.4688
0.15,-11.757
0.0,43.8
0.0,33.5888
0.3,-13.433
0.0,145.0696
0.6,-111.054
0.1,7.56
0.4,-0.008
0.0,7.68
0.1,32.655
0.1,63.117
0.0,125.99
0.1,49.248
0.002,166.3848
0.1,1.986
0.0,88.98
0.1,204.864
0.0,228.24
0.4,-89.376
0.0,1.92
0.0,128.7
0.0,79.8
0.15,78.852
0.27,74.6274
0.0,107.73
0.0,83.34
0.0,167.43
0.2,-64.38
0.1,25.038
0.0,51.474
0.0,57.27
0.0,86.22
0.0,31.8
0.4,-8.52
0.1,81.468
0.0,38.85
0.4,-27.624
0.0,31.6
0.1,50.805
0.0,113.85
0.0,78.72
0.27,-23.817
0.2,0.0
0.0,27.72
0.2,25.0182
0.6,-265.392
0.0,65.28
0.1,41.472
0.0,113.4
0.402,-178.19792
0.15,-6.4275
0.0,46.74
0.0,59.94
0.0,37.2
0.1,37.275
0.0,112.4064
0.6,-138.6
0.4,-37.452
0.4,-52.308
0.0,57.42
0.0,142.38
0.0,24.03
0.0,30.87
0.0,180.24
0.0,63.27
0.0,29.28
0.0,215.64
0.27,54.3267
0.0,61.389
0.6,-260.964
0.0,205.59
0.0,56.76
0.0,55.17
0.0,102.6
0.0,243.3
0.5,-176.58
0.0,97.68
0.5,-85.98
0.0,7.32
0.1,117.81
0.0,28.3095
0.0,21.84
0.002,103.28268
0.1,34.767
0.2,-39.1248
0.2,111.576
0.0,10.44
0.1,-2.88
0.6,-194.526
0.602,-319.58992
0.002,151.4064
0.0,99.9408
0.0,9.48
0.2,28.7196
0.3,-12.8392
0.0,45.9
0.1,18.1764
0.0,3.5
0.0,121.71
0.0,80.58
0.5,-318.15
0.0,0.0
0.0,56.4
0.7,-134.892
0.0,14.04
0.0,71.7
0.0,33.96
0.1,50.46
0.0,49.14
0.5,-83.1
0.0,158.76
0.1,10.128
0.7,-571.32
0.0,94.14
0.0,25.6
0.15,-52.7535
0.0,33.81
0.0,45.48
0.0,133.2
0.0,63.33
0.0,236.04
0.4,-131.076
0.5,-6.66
0.15,15.399
0.7,-169.372
0.0,75.6952
0.0,33.96
0.0,71.19
0.5,-165.03
0.0,5.9988
0.0,94.0
0.0,46.8
0.0,206.37
0.47,-77.5302
0.2,177.198
0.37,12.7656
0.2,50.396
0.2,37.495
0.0,15.0
0.7,-179.376
0.2,-111.3
0.0,0.0
0.0,34.26
0.1,92.88
0.1,-6.705
0.8,-320.2395
0.0,44.52
0.0,69.45
0.15,26.085
0.0,4.2
0.5,-449.82
0.0,28.2
0.1,83.268
0.5,-28.32
0.5,-111.4995
0.0,18.873
0.0,60.8832
0.0,109.7208
0.0,10.44
0.15,37.05
0.4,-6.48
0.6,-166.84
0.0,137.34
0.2,15.3522
